Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
7,3,32,0,0,2,0.0625
8,3,16,0,0,2,0.125
10,3,16,0,0,1,0.0625
12,3,32,0,0,3,0.09375
13,3,32,0,0,2,0.0625
18,3,16,0,0,2,0.125
20,3,16,0,0,2,0.125
22,3,16,0,0,1,0.0625
23,3,16,0,0,1,0.0625
30,3,32,0,0,2,0.0625
34,3,16,0,0,2,0.125
40,3,16,0,0,2,0.125
1,3,16,0,0,2,0.125
2,2,32,0,0,2,0.0625
3,3,32,0,0,16,0.5
5,2,32,0,0,16,0.5
6,2,32,0,0,16,0.5
7,3,16,0,0,8,0.5
8,2,16,0,0,1,0.0625
9,3,32,0,0,2,0.0625
10,3,16,0,0,1,0.0625
11,2,16,0,0,4,0.25
12,2,16,0,0,8,0.5
13,3,16,0,0,1,0.0625
17,3,32,0,0,8,0.25
19,2,32,0,0,2,0.0625
20,3,16,0,0,8,0.5
21,3,16,0,0,8,0.5
22,2,16,0,0,2,0.125
30,3,32,0,0,2,0.0625
31,2,32,0,0,8,0.25
32,3,32,0,0,2,0.0625
39,2,16,0,0,8,0.5
41,2,32,0,0,8,0.25
42,3,16,0,0,8,0.5
43,2,16,0,0,4,0.25
45,2,16,0,0,1,0.0625
46,2,16,0,0,2,0.125
47,3,32,0,0,3,0.09375
