Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
3,2,16,0,0,1,0.0625
4,3,16,0,0,1,0.0625
6,2,16,0,0,1,0.0625
10,3,16,0,0,4,0.25
11,2,32,0,0,3,0.09375
12,2,16,0,0,4,0.25
14,2,16,0,0,2,0.125
15,3,16,0,0,1,0.0625
16,3,16,0,0,2,0.125
17,2,32,0,0,3,0.09375
18,3,32,0,0,3,0.09375
19,3,16,0,0,1,0.0625
21,3,16,0,0,4,0.25
22,2,16,0,0,2,0.125
23,3,16,0,0,4,0.25
24,2,16,0,0,1,0.0625
26,3,16,0,0,2,0.125
28,3,32,0,0,2,0.0625
29,2,32,0,0,3,0.09375
30,2,16,0,0,4,0.25
32,3,32,0,0,3,0.09375
33,3,16,0,0,1,0.0625
34,3,16,0,0,1,0.0625
36,2,16,0,0,1,0.0625
37,3,16,0,0,4,0.25
40,2,16,0,0,1,0.0625
41,2,16,0,0,2,0.125
46,2,16,0,0,1,0.0625
47,3,32,0,0,3,0.09375
48,3,32,0,0,3,0.09375
1,2,32,0,0,16,0.5
3,3,32,0,0,3,0.09375
6,3,16,0,0,4,0.25
8,2,16,0,0,1,0.0625
12,2,16,0,0,1,0.0625
17,2,32,0,0,2,0.0625
18,3,16,0,0,1,0.0625
19,2,16,0,0,1,0.0625
21,3,32,0,0,3,0.09375
22,3,32,0,0,16,0.5
25,3,32,0,0,3,0.09375
27,3,16,0,0,4,0.25
32,3,32,0,0,3,0.09375
33,3,16,0,0,4,0.25
35,2,32,0,0,16,0.5
36,2,16,0,0,2,0.125
39,3,32,0,0,2,0.0625
42,2,16,0,0,2,0.125
45,3,16,0,0,4,0.25
46,2,16,0,0,4,0.25
47,3,16,0,0,2,0.125
