Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
11,3,16,0,0,4,0.25
13,2,32,0,0,2,0.0625
1,2,32,0,0,16,0.5
3,2,32,0,0,3,0.09375
4,2,32,0,0,8,0.25
6,3,16,0,0,8,0.5
10,3,32,0,0,16,0.5
11,3,32,0,0,8,0.25
12,3,16,0,0,4,0.25
13,2,16,0,0,1,0.0625
14,2,32,0,0,16,0.5
15,2,16,0,0,4,0.25
17,3,32,0,0,3,0.09375
19,3,32,0,0,3,0.09375
22,2,32,0,0,2,0.0625
23,3,16,0,0,4,0.25
24,2,32,0,0,3,0.09375
25,3,16,0,0,4,0.25
29,3,16,0,0,4,0.25
30,3,32,0,0,2,0.0625
33,2,32,0,0,2,0.0625
34,3,32,0,0,2,0.0625
38,3,32,0,0,16,0.5
40,2,16,0,0,8,0.5
41,3,32,0,0,2,0.0625
42,2,32,0,0,3,0.09375
44,3,32,0,0,3,0.09375
45,2,16,0,0,1,0.0625
46,2,16,0,0,4,0.25
47,2,32,0,0,3,0.09375
