Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
1,2,16,0,0,2,0.125
3,3,32,0,0,3,0.09375
4,3,16,0,0,1,0.0625
7,2,16,0,0,4,0.25
8,2,16,0,0,1,0.0625
10,3,16,0,0,1,0.0625
11,3,32,0,0,3,0.09375
12,2,32,0,0,3,0.09375
13,2,16,0,0,1,0.0625
16,3,16,0,0,2,0.125
19,2,16,0,0,1,0.0625
20,2,16,0,0,1,0.0625
21,3,16,0,0,1,0.0625
22,2,16,0,0,2,0.125
27,2,16,0,0,2,0.125
28,2,32,0,0,2,0.0625
29,3,16,0,0,2,0.125
30,2,16,0,0,2,0.125
31,3,32,0,0,2,0.0625
33,3,32,0,0,2,0.0625
35,2,16,0,0,1,0.0625
36,2,32,0,0,3,0.09375
41,3,32,0,0,3,0.09375
46,3,16,0,0,1,0.0625
1,2,32,0,0,8,0.25
2,3,32,0,0,16,0.5
3,3,32,0,0,8,0.25
4,2,16,0,0,8,0.5
6,2,16,0,0,2,0.125
7,3,32,0,0,16,0.5
8,3,16,0,0,4,0.25
10,3,32,0,0,16,0.5
14,2,32,0,0,3,0.09375
15,3,32,0,0,2,0.0625
16,3,32,0,0,2,0.0625
17,2,16,0,0,1,0.0625
18,3,32,0,0,2,0.0625
19,2,16,0,0,4,0.25
20,3,32,0,0,16,0.5
21,2,32,0,0,8,0.25
23,2,32,0,0,3,0.09375
24,3,32,0,0,2,0.0625
26,3,32,0,0,3,0.09375
28,3,16,0,0,8,0.5
29,3,32,0,0,3,0.09375
30,3,16,0,0,2,0.125
31,2,32,0,0,2,0.0625
33,2,16,0,0,4,0.25
35,2,16,0,0,8,0.5
37,2,16,0,0,4,0.25
41,3,32,0,0,8,0.25
43,3,32,0,0,8,0.25
44,2,32,0,0,8,0.25
47,2,32,0,0,2,0.0625
